Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Volatility,Log Return,MA50,MA200
2012-08-09,29.52,30.0,29.129999,29.41,29.41,672600,0.011000343760742437,0.0361694589683639,0.010940280058793309,30.422199999999997,31.331800025000003
2012-08-10,29.309999,29.940001,29.309999,29.940001,29.940001,707400,0.018021115266916077,0.0362349871864314,0.017860659825711743,30.431000020000003,31.340250030000004
2012-08-13,29.690001,31.299999,29.1,31.17,31.17,870100,0.041082129556375246,0.037031376368203514,0.04026068138763052,30.491400019999997,31.35620003
2012-08-14,30.75,31.17,29.26,29.42,29.42,793400,-0.05614372794353539,0.038108568566727265,-0.0577813786059542,30.522200039999998,31.359500030000003
2012-08-15,29.389999,29.700001,28.809999,29.4,29.4,525400,-0.0006798096532971698,0.038071154313836855,-0.0006800408286556255,30.552000040000003,31.357150025
2012-08-16,29.530001,30.389999,29.5,30.299999,30.299999,669000,0.03061221088435384,0.03834342010944162,0.030153005167386754,30.573600039999995,31.361800015
2012-08-17,30.290001,30.709999,29.98,30.01,30.01,508200,-0.009570924408281223,0.03835750091262845,-0.009617020059746725,30.595200039999998,31.36745002
2012-08-20,30.15,30.389999,29.1,29.51,29.51,1179100,-0.016661112962345848,0.03833865214568389,-0.016801470497427667,30.583800039999996,31.371450024999998
2012-08-21,29.58,30.0,29.0,29.110001,29.110001,761600,-0.01355469332429693,0.03839008501975711,-0.013647396844860656,30.583600039999997,31.354700035
2012-08-22,29.01,30.040001,29.01,29.950001,29.950001,775500,0.028856062217242684,0.03876082122479642,0.02844756584045186,30.589400060000003,31.342900035000003
2012-08-23,30.0,30.85,29.65,30.73,30.73,1471000,0.026043371417583616,0.0384144816696931,0.025710018191953878,30.608600060000004,31.340200035
2012-08-24,30.059999,30.24,29.41,29.5,29.5,1429400,-0.04002603319232023,0.03790115870349105,-0.04084911279661917,30.610800080000004,31.328500035
2012-08-27,29.57,29.700001,28.17,28.32,28.32,1350400,-0.040000000000000036,0.03701291576469418,-0.040821994520255166,30.57900008,31.315700039999996
2012-08-28,28.4,29.379999,28.0,28.690001,28.690001,1402700,0.01306500706214675,0.03505233811036833,0.012980396023103956,30.5160001,31.302500045
2012-08-29,28.49,28.639999,28.02,28.41,28.41,838900,-0.009759532598134002,0.034561403209643606,-0.00980746898252644,30.4424001,31.27635005
2012-08-30,28.6,28.74,28.1,28.41,28.41,656400,0.0,0.034541049072414426,0.0,30.33500012,31.252300045000002
2012-08-31,28.610001,28.84,28.200001,28.52,28.52,539800,0.003871876099964755,0.03450072125204735,0.003864399679998574,30.261600139999995,31.225250045
2012-09-04,28.52,28.99,27.9,28.139999,28.139999,752500,-0.013324018232819035,0.034013767740837156,-0.013413579396455481,30.148600100000003,31.191250044999997
2012-09-05,28.01,28.5,27.809999,27.940001,27.940001,639300,-0.0071072497195184825,0.03371464417631869,-0.007132626529843888,30.045200100000002,31.16255005
2012-09-06,28.0,28.9,27.9,28.549999,28.549999,841700,0.021832425847085668,0.03354420691814416,0.021597511455953095,29.98400006,31.142300054999996
2012-09-07,28.549999,29.57,28.5,29.35,29.35,953200,0.028021051769564043,0.03347619695565421,0.027635645198356602,29.931800080000002,31.130250055
2012-09-10,29.200001,29.35,27.299999,27.370001,27.370001,1483300,-0.06746163543441241,0.03456510508232303,-0.06984498668516491,29.8510001,31.10675006
2012-09-11,27.76,28.16,27.4,27.799999,27.799999,1014900,0.015710558432204813,0.031956586815320556,0.015588425136427152,29.78120006,31.088500049999997
2012-09-12,27.9,28.58,27.799999,28.280001,28.280001,1145200,0.017266259613894164,0.03209321559504102,0.017118891663682526,29.73880008,31.071600054999998
2012-09-13,28.57,29.5,28.48,29.48,29.48,1484700,0.04243277784891175,0.03181155887538837,0.041557190932085625,29.71520008,31.056200049999998
2012-09-14,30.0,30.65,29.65,30.389999,30.389999,1536600,0.030868351424694573,0.032111541863917466,0.030401506702004137,29.698400059999997,31.049400045
2012-09-17,32.349998,32.779999,31.51,32.540001,32.540001,3212800,0.07074702437469638,0.033521499937557646,0.0683565584991586,29.72940008,31.04840004
2012-09-18,31.879999,31.9,30.68,31.34,31.34,1788500,-0.03687771859625932,0.033922207821483044,-0.0375748955944239,29.726400079999998,31.04210005
2012-09-19,31.0,31.74,30.940001,31.049999,31.049999,1048500,-0.009253382259093779,0.03160940231081594,-0.009296460754506648,29.72200006,31.030850049999998
2012-09-20,30.93,31.5,30.68,30.9,30.9,912400,-0.004830885823861042,0.030738052326896317,-0.004842592269668297,29.70980006,31.013250059999997
2012-09-21,31.1,31.49,29.540001,30.02,30.02,1870000,-0.028478964401294493,0.031201975996983513,-0.028892357698383875,29.65620004,30.989000065
2012-09-24,29.51,31.030001,29.4,30.66,30.66,1301900,0.02131912058627594,0.03126918066276205,0.021095047238352295,29.584400040000002,30.97135007
2012-09-25,28.620001,29.48,27.530001,27.66,27.66,5680400,-0.09784735812133072,0.035208743684995936,-0.10297154720705591,29.41840006,30.955200074999997
2012-09-26,27.66,28.4,27.48,27.540001,27.540001,1527200,-0.004338358640636253,0.03377197417767085,-0.004347796625283353,29.30220012,30.937700075
2012-09-27,27.82,28.540001,27.6,28.49,28.49,1758600,0.03449524202994758,0.03441093319770666,0.03391361889848812,29.229000079999995,30.928100074999996
2012-09-28,28.73,29.889999,28.610001,29.280001,29.280001,4343400,0.027729062829062734,0.034325064903757745,0.02735157473629867,29.169200099999998,30.927250074999996
2012-10-01,29.5,29.889999,29.0,29.16,29.16,884400,-0.0040983946687706,0.03429005577026223,-0.0041068161056582175,29.11660008,30.93040007
2012-10-02,29.280001,29.889999,29.0,29.799999,29.799999,729000,0.02194783950617274,0.03438228253377444,0.021710452813853726,29.099400059999997,30.936300059999997
2012-10-03,29.75,29.950001,29.24,29.299999,29.299999,1052800,-0.016778524052970645,0.034434043945690905,-0.016920878060983056,29.088600040000003,30.942800055000003
2012-10-04,30.0,30.1,28.65,29.4,29.4,1541300,0.0034130035294539507,0.03403018214642572,0.003407192451307626,29.09760002,30.951050055
2012-10-05,29.700001,29.809999,28.68,28.889999,28.889999,938600,-0.017346972789115567,0.033804378166793124,-0.01749919448054587,29.112800019999998,30.956000049999997
2012-10-08,28.860001,29.4,28.610001,29.25,29.25,889700,0.012461094235413528,0.03309208866873256,0.012384093813775613,29.10760002,30.96440005
2012-10-09,29.120001,29.120001,28.25,28.370001,28.370001,1193000,-0.030085435897435953,0.03272365259658105,-0.03054728960860426,29.128000040000003,30.967400055000002
2012-10-10,28.389999,28.719999,28.01,28.4,28.4,503600,0.0010574197723856038,0.03263908493876123,0.0010568610978990355,29.147600039999997,30.969900054999997
2012-10-11,28.940001,28.98,28.25,28.32,28.32,450600,-0.0028169014084505895,0.032590712166607964,-0.0028208763416412296,29.18900004,30.968650055
2012-10-12,28.32,28.73,27.5,27.639999,27.639999,987600,-0.02401133474576278,0.032894743465145336,-0.02430430610550066,29.21980002,30.964300050000002
2012-10-15,28.02,28.049999,26.860001,27.33,27.33,1468700,-0.011215593748755248,0.032942750592427385,-0.011278962780041825,29.22100002,30.957300050000004
2012-10-16,27.67,28.09,27.34,28.059999,28.059999,479300,0.026710537870472173,0.033231132094631306,0.026360039096419017,29.216800000000003,30.954800050000003
2012-10-17,28.25,28.84,27.799999,28.82,28.82,668000,0.02708485484978107,0.03354788329963566,0.026724551534980597,29.188200000000002,30.95850005
2012-10-18,28.99,28.99,27.780001,28.040001,28.040001,741000,-0.027064503816793928,0.03371781243163976,-0.02743749274164927,29.16720002,30.96015006
2012-10-19,27.83,28.200001,27.299999,27.74,27.74,1027400,-0.010699036708308296,0.03334560156280235,-0.010756682943041312,29.133800020000002,30.963250055000003
2012-10-22,27.99,28.0,27.360001,27.85,27.85,470200,0.003965392934390799,0.030923056348016998,0.003957551486607525,29.092,30.967950054999996
2012-10-23,27.379999,28.559999,27.370001,28.389999,28.389999,749000,0.019389551166965724,0.030990427633321372,0.0192039688879157,29.036399980000002,30.973650049999996
2012-10-24,28.52,28.52,27.25,27.42,27.42,1016400,-0.034166926177066737,0.031488023271211835,-0.03476426112704051,28.99639998,30.972650045
2012-10-25,27.799999,27.799999,27.450001,27.52,27.52,577700,0.003646973012399579,0.030441503533154092,0.0036403389309744515,28.95879998,30.969100045
2012-10-26,27.530001,27.799999,27.02,27.379999,27.379999,477400,-0.0050872456395347765,0.029810773271646523,-0.005100229727850137,28.900399980000003,30.96475004
2012-10-31,27.700001,28.35,27.370001,28.129999,28.129999,775200,0.02739225812243462,0.02703204794661944,0.027023803615236555,28.862799960000004,30.991450029999996
2012-11-01,28.25,29.49,28.200001,29.25,29.25,1024100,0.03981518093903946,0.0274851257511459,0.039042986725336314,28.85759996,31.00470003
2012-11-02,29.27,29.549999,28.549999,28.92,28.92,1030300,-0.011282051282051175,0.02750627002711197,-0.011346176387301454,28.853799940000002,31.015250034999998
2012-11-05,29.799999,31.58,29.33,31.5,31.5,2048900,0.08921161825726132,0.032139913958409656,0.08545414854102336,28.88479992,31.038950035
2012-11-06,30.610001,31.200001,29.950001,31.15,31.15,2324000,-0.011111111111111183,0.03174187878795818,-0.011173300598125302,28.893199919999997,31.061700035000005
2012-11-07,31.0,32.049999,30.809999,31.540001,31.540001,1714500,0.01252009630818618,0.031594874876252864,0.012442368007200106,28.93399994,31.085550039999998
2012-11-08,31.01,31.879999,30.940001,31.309999,31.309999,1274000,-0.0072923903838810755,0.02552595144457832,-0.0073191098410261765,28.99379992,31.105000035
2012-11-09,30.6,30.93,29.85,30.32,30.32,863000,-0.031619260032553886,0.02632325596448918,-0.032129942625465244,29.0263999,31.116750040000003
2012-11-12,30.290001,31.42,30.16,31.07,31.07,555900,0.024736147757255855,0.025985640733441222,0.02443516263078505,29.079599899999998,31.127400035
2012-11-13,31.290001,32.0,30.719999,31.610001,31.610001,998300,0.017380141615706446,0.02571626571954651,0.017230834458128168,29.14359992,31.13880004
2012-11-14,31.959999,32.119999,31.200001,31.379999,31.379999,871300,-0.007276241465477895,0.025752472389507876,-0.0073028424256296135,29.200799900000003,31.147850035
2012-11-15,31.299999,31.440001,30.5,30.82,30.82,984000,-0.017845730332878618,0.02575504792983281,-0.018006885545484873,29.254399919999997,31.156600034999997
2012-11-16,31.15,32.0,30.59,31.84,31.84,908700,0.0330953926022064,0.02614546201129637,0.03255953108421261,29.3323999,31.167900035
2012-11-19,32.07,33.25,31.84,32.919998,32.919998,1392400,0.03391953517587942,0.026744498643659253,0.03335695407934354,29.41979988,31.181250025
2012-11-20,32.799999,33.099998,31.91,33.0,33.0,922500,0.0024301945583349305,0.02643922246754669,0.002427246410954355,29.492799879999996,31.190500025000002
2012-11-21,32.610001,33.470001,32.290001,32.470001,32.470001,963200,-0.01606057575757569,0.026665137396879687,-0.016190944554066677,29.59479988,31.193850035
2012-11-23,32.599998,32.830002,31.700001,32.130001,32.130001,430300,-0.010471203865993206,0.02603812512641884,-0.010526412661086448,29.68139992,31.19650004
2012-11-26,32.099998,32.299999,31.620001,32.27,32.27,495800,0.004357267215771454,0.026030146410383502,0.004347801812543438,29.7611999,31.198200039999996
2012-11-27,32.130001,32.66,31.52,32.150002,32.150002,910800,-0.0037185621320112716,0.02603950986990914,-0.003725493171845979,29.814599939999997,31.19605004
2012-11-28,32.0,34.290001,31.91,33.23,33.23,1525200,0.03359247069409199,0.025983972899722468,0.03304056947447829,29.871399959999998,31.206700039999998
2012-11-29,33.439999,34.0,32.869999,33.689999,33.689999,1103400,0.013842882937105117,0.02579768141437502,0.013747945369559903,29.89439992,31.217700034999996
2012-11-30,33.630001,34.279999,33.009998,33.82,33.82,1420300,0.0038587415808470915,0.025541284935827507,0.0038513157343714236,29.94399992,31.220950045
2012-12-03,33.889999,35.0,33.5,34.619999,34.619999,2085700,0.023654612655233498,0.025453720797685722,0.0233791773925909,30.01539992,31.226050049999998
2012-12-04,34.080002,34.799999,33.549999,33.900002,33.900002,1263300,-0.02079714098200869,0.025193665054902812,-0.021016447479572237,30.075399960000006,31.22465006
2012-12-05,33.82,34.189999,33.580002,33.709999,33.709999,661500,-0.005604807928919819,0.02508967958748432,-0.005620573802271895,30.14919994,31.218350049999998
2012-12-06,33.82,34.799999,33.5,33.900002,33.900002,660400,0.005636398861951886,0.025084987672034036,0.005620573802271938,30.213999979999997,31.215350060000002
2012-12-07,34.299999,34.490002,33.849998,34.169998,34.169998,664400,0.007964483305930248,0.02497487320054648,0.00793293421287079,30.34419994,31.215100045
2012-12-10,34.43,34.799999,34.18,34.57,34.57,929800,0.011706234223367584,0.023775239461422102,0.011638246337209507,30.48479992,31.21530005
2012-12-11,34.599998,35.5,34.459999,35.279999,35.279999,1572600,0.02053800983511711,0.023867935284965943,0.020329948860385742,30.620599900000002,31.222950044999997
2012-12-12,35.209999,35.799999,34.950001,35.259998,35.259998,2063800,-0.000566921784776464,0.023792810746059448,-0.0005670825456936065,30.74019984,31.231150040000003
2012-12-13,35.259998,35.299999,32.75,33.610001,33.610001,2151300,-0.04679515296625958,0.025575219515357586,-0.04792544875816178,30.82919986,31.230150039999998
2012-12-14,33.779999,34.400002,33.59,33.810001,33.810001,1023000,0.005950609760469794,0.024778065624972583,0.005932974806778844,30.909399900000004,31.232150044999997
2012-12-17,33.77,34.5,33.75,34.400002,34.400002,824900,0.017450487505161538,0.02467683617739757,0.017299976222043437,31.01139996,31.232100055
2012-12-18,34.259998,35.07,34.259998,34.59,34.59,1553900,0.005523197353302534,0.01904352878664458,0.005508000430191542,31.115199959999998,31.23485005
2012-12-19,34.75,35.259998,34.52,34.610001,34.610001,1298800,0.000578230702515059,0.018857175159986896,0.0005780635915584143,31.2296,31.239050055000003
2012-12-20,34.509998,34.790001,34.049999,34.43,34.43,921200,-0.005200837757849186,0.018848572697612653,-0.005214409190203434,31.333199999999998,31.24565005
2012-12-21,33.939999,34.169998,33.580002,34.0,34.0,1492400,-0.012489108335753674,0.018970847606919913,-0.012567752734270974,31.445799979999997,31.250050054999996
2012-12-24,33.639999,34.349998,33.549999,34.279999,34.279999,375800,0.008235264705882317,0.01782945433684943,0.0082015399418886,31.56339996,31.25610005
2012-12-26,33.959999,34.5,33.5,33.59,33.59,601400,-0.020128326141432895,0.01793348943564407,-0.020333660933848457,31.668799959999998,31.250350040000004
2012-12-27,33.5,33.91,33.0,33.689999,33.689999,561100,0.0029770467401011302,0.017720080183416215,0.002972624111861258,31.78979996,31.238750045000003
2012-12-28,33.380001,33.650002,33.02,33.220001,33.220001,414100,-0.013950668268051802,0.01788530946092603,-0.01404889344856629,31.90759998,31.22440005
2012-12-31,33.0,33.970001,33.0,33.869999,33.869999,594900,0.01956646539535023,0.017753602134876353,0.019377503017530474,32.02379998,31.21730004
2013-01-02,35.0,35.450001,34.709999,35.360001,35.360001,1194800,0.0439917934452847,0.018480699853699163,0.04305162874495844,32.1546,31.219100045
2013-01-03,35.18,35.450001,34.75,34.77,34.77,742000,-0.01668554817065737,0.017925260750804632,-0.016826320030215034,32.28919998,31.216350045
2013-01-04,34.799999,34.799999,33.919998,34.400002,34.400002,674000,-0.010641299971239637,0.018072193048159386,-0.010698323500884234,32.42240002,31.213450055000003
2013-01-07,34.799999,34.799999,33.900002,34.34,34.34,442000,-0.0017442440846369145,0.017777926958162275,-0.0017457670495563313,32.55220002,31.210350059999996
2013-01-08,34.5,34.5,33.110001,33.68,33.68,1284000,-0.01921956901572519,0.01805942453766712,-0.019406666095203584,32.658000040000005,31.20300005
2013-01-09,34.009998,34.189999,33.400002,33.639999,33.639999,698000,-0.0011876781472682785,0.018059977093546627,-0.0011883839958950365,32.78240002,31.199200035
2013-01-10,33.869999,33.990002,33.380001,33.529999,33.529999,922500,-0.003269916862958522,0.018055653829904567,-0.0032752747241324913,32.9026,31.19645002
2013-01-11,34.040001,34.040001,32.110001,32.91,32.91,1563200,-0.018490874395791113,0.01735996056300709,-0.018663967698850033,33.01320002,31.17400001
2013-01-14,33.080002,33.380001,32.849998,33.259998,33.259998,925100,0.010635004557885352,0.01728032631075688,0.010578850677240409,33.1158,31.150600004999998
2013-01-15,33.110001,34.25,33.080002,33.900002,33.900002,1624200,0.0192424545545673,0.01763215840176538,0.019059659750964193,33.20880004,31.130850025
2013-01-16,33.849998,34.23,33.73,34.099998,34.099998,1378200,0.005899586672590829,0.01710897645544967,0.005882252254990081,33.3124,31.114700005
2013-01-17,34.16,34.849998,33.919998,34.380001,34.380001,1436700,0.00821123215315156,0.016729782988136713,0.008177703402938195,33.37000002,31.1004
2013-01-18,34.740002,34.779999,33.82,34.52,34.52,3555100,0.004072105757065181,0.016699197912974,0.004063837173846314,33.43740002,31.09009999
2013-01-22,34.560001,35.549999,34.259998,35.189999,35.189999,1920200,0.019409009269988342,0.017019378340613178,0.01922305670110215,33.510399979999995,31.075999994999997
2013-01-23,35.02,36.240002,34.959999,36.0,36.0,1564300,0.023017931884567577,0.017436809411095752,0.022757015539780618,33.6042,31.080999995
2013-01-24,36.0,37.720001,35.84,36.990002,36.990002,1970400,0.02750005555555557,0.017973637747337623,0.02712872145691838,33.73760004,31.093550005
2013-01-25,37.0,37.540001,36.799999,36.98,36.98,1287800,-0.0002703973900839429,0.01764868149303857,-0.00027043395404957414,33.85580004,31.112699995
2013-01-28,36.860001,38.709999,36.860001,38.029999,38.029999,1986000,0.028393699296917152,0.01829929646382563,0.027998069686158818,33.9842,31.140549995
2013-01-29,38.099998,38.439999,37.130001,37.950001,37.950001,1426600,-0.002103549884395095,0.0157775909842552,-0.002105765453037869,34.11560004,31.16485
2013-01-30,37.849998,38.0,37.43,37.52,37.52,968100,-0.011330724339111309,0.016024102909685617,-0.011395406054075755,34.24960004,31.185250004999997
2013-01-31,37.869999,37.869999,36.93,37.509998,37.509998,901400,-0.00026657782515993045,0.015821226227969543,-0.0002666133633442989,34.363,31.204849995
2013-02-01,38.169998,38.5,37.619999,38.299999,38.299999,1100600,0.021061078169078984,0.016157126859606765,0.020842359302259653,34.47060002,31.23509999
2013-02-04,38.400002,38.419998,37.59,37.740002,37.740002,1128000,-0.014621331974447371,0.016487714533210785,-0.014729277142366059,34.56540006,31.26259999
2013-02-05,38.0,38.650002,37.68,38.130001,38.130001,1310200,0.010333836230321358,0.016464539223129904,0.01028080716096736,34.67860006,31.289949995
2013-02-06,38.18,39.389999,37.900002,39.169998,39.169998,1893200,0.027275032067269,0.016728259046769584,0.026909696522713567,34.8194,31.319999985000003
2013-02-07,39.189999,39.68,38.950001,39.48,39.48,1196600,0.00791427152996027,0.01672613067414044,0.007883117947026518,34.9636,31.351599984999996
2013-02-08,39.450001,40.0,39.139999,39.240002,39.240002,1139800,-0.006078976697061811,0.016190676386695635,-0.006097528899720215,35.1054,31.38809999
2013-02-11,37.98,39.150002,37.5,38.419998,38.419998,3266300,-0.020897144704528747,0.016881855727495617,-0.021118580381372043,35.20919996,31.421099979999997
2013-02-12,38.450001,38.869999,37.290001,37.889999,37.889999,2261300,-0.013794873180368095,0.016875999077729555,-0.013890906645867234,35.293199959999995,31.445999975
2013-02-13,38.299999,39.0,38.049999,38.450001,38.450001,966800,0.01477967840537553,0.016751103404775453,0.014671523321133821,35.38579998,31.470799969999998
2013-02-14,38.639999,38.75,38.209999,38.27,38.27,990700,-0.004681430307375001,0.015052285282159164,-0.004692422521844066,35.458800000000004,31.495449970000003
2013-02-15,38.5,38.509998,36.950001,37.040001,37.040001,2017600,-0.03214003135615384,0.015976426075100972,-0.032667862661792654,35.52159998,31.514999969999998
2013-02-19,37.360001,39.290001,37.310001,39.279999,39.279999,2701400,0.06047510635866349,0.01899171556872077,0.05871702125219795,35.63299998,31.542499969999998
2013-02-20,39.299999,39.650002,38.459999,38.540001,38.540001,3122000,-0.01883905343276615,0.01943992617665022,-0.01901876909472839,35.725799959999996,31.565499980000006
2013-02-21,36.490002,37.389999,34.540001,35.16,35.16,9037800,-0.08770111344833642,0.025378327690542234,-0.0917876161163117,35.745599999999996,31.578999985
2013-02-22,35.720001,36.389999,35.599998,36.110001,36.110001,2547300,0.027019368600682547,0.02578493846114928,0.026660790165549494,35.776400020000004,31.60039999
2013-02-25,36.150002,36.75,34.34,34.380001,34.380001,2889400,-0.04790916510913412,0.02737952947256394,-0.04909483394114466,35.75840006,31.60994999
2013-02-26,34.459999,34.959999,33.799999,34.43,34.43,2762900,0.0014543047860877678,0.027125787659796917,0.0014532483090513824,35.7418001,31.631149985
2013-02-27,34.41,35.41,34.400002,35.099998,35.099998,1959200,0.019459715364507746,0.027271586295710276,0.01927279614132918,35.771600039999996,31.65634998
2013-02-28,35.889999,36.099998,34.369999,34.830002,34.830002,1964900,-0.007692194170495381,0.0271329212987813,-0.007721931692090489,35.79200006,31.665699995
2013-03-01,35.0,35.080002,34.25,34.650002,34.650002,1546600,-0.005167958359577507,0.027142972204090135,-0.005181358443702765,35.79700006,31.677700005
2013-03-04,34.77,35.830002,34.700001,35.580002,35.580002,1757700,0.02683982529063056,0.02752646805565044,0.02648595509307389,35.8168001,31.705300020000003
2013-03-05,36.0,36.919998,35.790001,36.650002,36.650002,2087000,0.030073073070653544,0.028014695489831497,0.029629744453876,35.85760012,31.74140003
2013-03-06,37.009998,37.880001,36.970001,37.689999,37.689999,1150000,0.028376451384641177,0.028249475386791758,0.027981297843888874,35.922800099999996,31.783950025
2013-03-07,37.73,38.650002,36.880001,38.23,38.23,1158300,0.014327434712853027,0.028077793664734944,0.014225766961514274,36.0074001,31.832250024999997
2013-03-08,38.060001,39.439999,37.360001,38.470001,38.470001,912100,0.006277818467172569,0.027688056034081542,0.0062581950501634405,36.09120014,31.886800035
2013-03-11,38.869999,39.439999,38.650002,39.099998,39.099998,1579500,0.016376318784083077,0.027814025969240347,0.01624367308193883,36.2014001,31.938450024999998
2013-03-12,38.900002,39.380001,38.849998,39.119999,39.119999,1275100,0.0005115345530197768,0.027372313536973274,0.0005114037638205392,36.310000099999996,31.980050025
2013-03-13,39.0,39.490002,38.810001,38.98,38.98,822000,-0.0035787066354475705,0.027379982945981967,-0.003585125524829378,36.425200079999996,32.019850025000004
2013-03-14,38.900002,38.91,36.77,36.849998,36.849998,2021000,-0.05464345818368388,0.029151529306499894,-0.056193129718154676,36.48480006,32.052700009999995
2013-03-15,36.639999,36.650002,35.209999,35.290001,35.290001,3279600,-0.0423337065038647,0.03015038011252543,-0.04325589833744247,36.48340006,32.08010002
2013-03-18,35.299999,36.060001,34.919998,35.150002,35.150002,1316100,-0.0039671010493878,0.029846913615390755,-0.003974990868140914,36.4910001,32.097400025
2013-03-19,35.25,35.599998,34.939999,35.080002,35.080002,1098500,-0.001991465036047524,0.02975779429956038,-0.0019934506391531496,36.5046001,32.120750035
2013-03-20,35.259998,36.07,35.16,35.950001,35.950001,1423000,0.024800426180135338,0.03007998070630243,0.024497887466943567,36.536800119999995,32.15300004
2013-03-21,35.950001,37.060001,35.740002,36.009998,36.009998,1146300,0.0016689012053157093,0.029594242885926776,0.0016675101371876186,36.58340008,32.19230003
2013-03-22,36.200001,36.799999,36.200001,36.619999,36.619999,440200,0.01693976767230021,0.029747859929054144,0.016797889818227316,36.64300008,32.23600003
2013-03-25,37.099998,38.52,36.77,37.529999,37.529999,2378800,0.024849809526209965,0.030137447920827762,0.024546074562696675,36.72300008,32.284100025
2013-03-26,37.98,38.220001,37.66,37.860001,37.860001,1808200,0.008793019152491865,0.029949683912738348,0.008754585692698632,36.8220001,32.327300035
2013-03-27,37.939999,38.380001,37.310001,38.16,38.16,1296300,0.007923903647017783,0.029868298475297893,0.007892674385808356,36.92000014,32.373450035
2013-03-28,38.23,38.240002,37.75,37.889999,37.889999,1158700,-0.0070754979035637655,0.029778853533730068,-0.0071006479417644285,36.99980008,32.412500030000004
2013-04-01,42.360001,46.68,41.700001,43.93,43.93,14098500,0.15940884559009882,0.04161621365624179,0.147910259349367,37.19640012,32.486550025
2013-04-02,43.599998,45.5,43.509998,44.34,44.34,6652400,0.009333029820168592,0.041009993074214005,0.009289746200477353,37.3956001,32.559950025
2013-04-03,43.099998,43.470001,40.209999,41.099998,41.099998,5643600,-0.0730717636445648,0.042213267243482316,-0.07587913134777824,37.52720006,32.616600015
2013-04-04,41.110001,42.25,40.810001,42.009998,42.009998,2264800,0.02214112029883797,0.042167021814926375,0.021899564733189856,37.66360004,32.679700010000005
2013-04-05,42.0,42.0,40.5,41.369999,41.369999,1552400,-0.01523444490523429,0.038681207492303,-0.015351681272362723,37.77100002,32.737000005
2013-04-08,41.970001,42.549999,41.509998,41.830002,41.830002,1679000,0.011119241264666124,0.03849359463544503,0.01105787696546608,37.86780002,32.786950015
2013-04-09,41.799999,41.830002,40.330002,40.5,40.5,1696100,-0.031795408472607756,0.03782786282733648,-0.03231185915418715,37.93820002,32.829000015
2013-04-10,40.700001,42.009998,40.610001,41.860001,41.860001,2121100,0.03358027160493826,0.038144120718310075,0.03302876679451425,38.01480006,32.869400025
2013-04-11,42.060001,44.549999,41.75,43.59,43.59,3447400,0.04132821210396065,0.03859264486323385,0.04049702534329363,38.127600040000004,32.926400029999996
2013-04-12,43.25,45.139999,43.049999,43.75,43.75,3149400,0.003670566643725559,0.038489584958432764,0.0036638465533221426,38.252200040000005,32.976200025000004
2013-04-15,43.5,43.799999,42.509998,43.299999,43.299999,1681400,-0.010285737142857188,0.038562681090988385,-0.010339000889867807,38.36800006,33.027150015000004
2013-04-16,44.189999,46.139999,43.91,45.59,45.59,3180400,0.05288686034380752,0.03928456401616812,0.05153578231159448,38.51380008,33.097050010000004
2013-04-17,45.5,45.950001,44.540001,45.450001,45.450001,2118500,-0.0030708269357315743,0.039137665840310525,-0.003075551599662277,38.66800006,33.16450002
2013-04-18,45.98,47.599998,45.389999,46.970001,46.970001,3367900,0.033443343598606345,0.039239837973146216,0.03289627870340095,38.84480006,33.242300025
2013-04-19,47.459999,49.880001,47.07,47.830002,47.830002,3011700,0.01830958019353668,0.039268432921289204,0.01814397817787649,39.01800014,33.32500003
2013-04-22,48.599998,50.200001,47.75,50.189999,50.189999,3939400,0.04934135273504703,0.03997606294759056,0.048162684235589226,39.232200119999995,33.423950024999996
2013-04-23,51.0,52.919998,50.66,51.009998,51.009998,3733800,0.01633789632073923,0.03997584049965944,0.016205868984281706,39.46760004,33.525700015000005
2013-04-24,50.900002,51.049999,48.98,50.43,50.43,2630000,-0.011370280782994846,0.040128016929647126,-0.011435416638202165,39.70780008,33.621700014999995
2013-04-25,50.5,52.400002,50.5,52.0,52.0,2795900,0.031132262542137523,0.04024565442096856,0.030657482492793334,39.9900001,33.726750015
2013-04-26,53.130001,53.740002,50.619999,51.200001,51.200001,3622100,-0.01538459615384613,0.0386648041779286,-0.015504167004715422,40.2450001,33.82530002
2013-04-29,51.759998,54.990002,51.200001,54.939999,54.939999,3639700,0.07304683451080396,0.03884131884119067,0.07050211088874113,40.578400079999994,33.943650014999996
2013-04-30,56.0,58.18,53.759998,53.990002,53.990002,5522600,-0.017291536536067298,0.03914728968640558,-0.017442781191361157,40.9174001,34.056050025
2013-05-01,55.990002,55.990002,53.0,53.279999,53.279999,2742800,-0.0131506385200727,0.03936784428043652,-0.01323787381072723,41.197400099999996,34.158950015
2013-05-02,53.849998,55.27,53.700001,54.110001,54.110001,3050400,0.015578115907997736,0.03932259134781892,0.015458022672151338,41.5088001,34.25825002
2013-05-03,56.470001,56.470001,54.5,54.549999,54.549999,3378700,0.008131546698733283,0.03926789733819103,0.008098663811758035,41.89660008,34.35120001999999
2013-05-06,56.389999,59.66,55.5,59.5,59.5,4366700,0.09074245812543458,0.041655402398412755,0.08685861860431007,42.36440006,34.48195003
2013-05-07,62.0,62.369999,55.119999,55.509998,55.509998,9991000,-0.06705885714285709,0.0443587786979633,-0.06941316387905896,42.787,34.598750009999996
